lines,tokens,occurrences
2,52,5,45,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,168,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,183,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,195,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,204,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,2,54,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,81,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,5,57,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,168,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,183,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,195,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,204,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,4,60,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,108,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,141,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,162,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,4,66,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,102,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,129,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,198,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,2,78,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,192,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,4,84,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,93,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,150,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,201,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,2,120,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,135,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,52,2,132,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,192,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,7,39,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,138,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,144,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,156,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,165,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,174,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,177,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,21,39,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,48,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,51,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,54,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,60,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,63,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,69,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,75,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,81,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,84,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,90,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,93,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,105,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,114,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,123,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,126,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,132,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,147,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,150,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,162,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,201,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,13,42,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,45,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,48,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,51,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,57,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,105,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,114,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,126,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,159,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,168,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,183,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,195,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,204,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,5,60,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,111,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,141,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,153,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,162,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,3,66,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,147,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,198,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,5,84,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,120,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,135,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,150,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,201,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,3,87,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,180,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,189,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,2,96,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,117,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,2,102,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,147,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,3,108,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,111,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,153,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
2,51,2,129,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,147,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
6,50,2,342,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,352,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
2,50,55,39,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,42,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,45,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,54,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,57,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,60,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,63,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,66,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,69,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,72,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,75,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,78,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,81,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,84,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,87,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,90,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,93,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,96,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,99,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,102,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,105,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,108,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,111,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,114,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,117,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,120,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,123,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,126,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,129,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,132,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,135,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,138,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,141,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,144,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,147,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,150,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,153,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,156,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,159,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,162,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,165,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,168,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,171,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,174,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,177,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,180,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,183,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,186,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,189,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,192,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,195,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,198,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,201,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,204,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,207,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
4,49,2,317,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,326,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
5,49,2,344,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,386,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
4,49,2,378,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,385,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
10,41,2,14,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,40,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
5,40,2,227,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,241,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
4,40,2,344,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,379,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
11,39,2,214,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,228,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
7,37,2,182,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts,228,/home/runner/work/playwrightdemo/playwrightdemo/tests-examples/demo-todo-app.spec.ts
1,37,58,25,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,40,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,43,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,46,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,49,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,52,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,55,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,58,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,61,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,64,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,67,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,70,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,73,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,76,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,79,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,82,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,85,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,88,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,91,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,94,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,97,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,100,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,103,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,106,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,109,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,112,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,115,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,118,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,121,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,124,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,127,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,130,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,133,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,136,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,139,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,142,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,145,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,148,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,151,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,154,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,157,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,160,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,163,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,166,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,169,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,172,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,175,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,178,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,181,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,184,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,187,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,190,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,193,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,196,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,199,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,202,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,205,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts,208,/home/runner/work/playwrightdemo/playwrightdemo/tests/VerifyMovie.spec.ts
